gender,height_cm,bodyweight_kg,workout_name,set_weight_kg,reps,duration_min,calories_burned,predicted_1rm
M,175,74,Seated Shoulder  Press (Barbell),215.0,8,3,13.0,272.3333333333333
M,175,74,Seated Shoulder  Press (Barbell),215.0,6,3,13.0,258.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,6,3,13.0,270.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,7,3,13.0,277.5
M,175,74,Bench Press (Barbell),135.0,6,3,22.2,162.0
M,175,74,Bench Press (Barbell),185.0,6,3,22.2,222.0
M,175,74,Bench Press (Barbell),225.0,6,3,22.2,270.0
M,175,74,Bench Press (Barbell),275.0,6,3,22.2,330.0
M,175,74,Bench Press (Barbell),285.0,5,4,29.6,332.5
M,175,74,Bench Press (Barbell),290.0,4,4,29.6,328.6666666666667
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,35.0,8,3,13.0,44.33333333333333
M,175,74,Chin Up,60.0,10,3,13.0,80.0
M,175,74,Chin Up,60.0,10,3,13.0,80.0
M,175,74,Chin Up,75.0,6,3,13.0,90.0
M,175,74,Hammer seated row (CLOSE GRIP),215.0,10,3,13.0,286.66666666666663
M,175,74,Hammer seated row (CLOSE GRIP),215.0,10,3,13.0,286.66666666666663
M,175,74,Hammer seated row (CLOSE GRIP),215.0,10,3,13.0,286.66666666666663
M,175,74,Hammer seated row (CLOSE GRIP),215.0,10,3,13.0,286.66666666666663
M,175,74,Hammer seated row (CLOSE GRIP),215.0,10,3,13.0,286.66666666666663
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),245.0,6,3,22.2,294.0
M,175,74,Squat (Barbell),275.0,6,3,22.2,330.0
M,175,74,Squat (Barbell),275.0,6,3,22.2,330.0
M,175,74,Squat (Barbell),295.0,6,3,22.2,354.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Leg press (hinge ),500.0,10,3,13.0,666.6666666666666
M,175,74,Leg press (hinge ),500.0,10,3,13.0,666.6666666666666
M,175,74,Leg press (hinge ),500.0,10,3,13.0,666.6666666666666
M,175,74,Leg press (hinge ),500.0,10,3,13.0,666.6666666666666
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Incline Bench Press (Barbell),200.0,10,3,22.2,266.66666666666663
M,175,74,Incline Bench Press (Barbell),200.0,10,3,22.2,266.66666666666663
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,45.0,8,3,13.0,57.0
M,175,74,Weighted dips,90.0,8,3,13.0,114.0
M,175,74,Weighted dips,115.0,10,3,13.0,153.33333333333331
M,175,74,Weighted dips,115.0,10,3,13.0,153.33333333333331
M,175,74,Chin Up,35.0,8,3,13.0,44.33333333333333
M,175,74,Chin Up,70.0,6,3,13.0,84.0
M,175,74,Chin Up,70.0,7,3,13.0,86.33333333333334
M,175,74,Chin Up,70.0,7,3,13.0,86.33333333333334
M,175,74,Chin Up,70.0,7,3,13.0,86.33333333333334
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,12,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),295.0,6,3,22.2,354.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Leg curl,140.0,12,3,13.0,196.0
M,175,74,Leg curl,140.0,12,3,13.0,196.0
M,175,74,Leg curl,140.0,12,3,13.0,196.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Bench Press (Barbell),275.0,6,3,22.2,330.0
M,175,74,Bench Press (Barbell),285.0,5,4,29.6,332.5
M,175,74,Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Bench Press (Barbell),225.0,6,3,22.2,270.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,62.5,10,3,13.0,83.33333333333333
M,175,74,Chin Up,62.5,10,3,13.0,83.33333333333333
M,175,74,Chin Up,62.5,10,3,13.0,83.33333333333333
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Rear delt fly,145.0,12,3,13.0,203.0
M,175,74,Rear delt fly,145.0,12,3,13.0,203.0
M,175,74,Rear delt fly,130.0,15,2,8.6,195.0
M,175,74,Hammer Curl (Dumbbell ),60.0,15,2,8.6,90.0
M,175,74,Hammer Curl (Dumbbell ),60.0,15,2,8.6,90.0
M,175,74,Hammer Curl (Dumbbell ),60.0,15,2,8.6,90.0
M,175,74,Hammer seated row (CLOSE GRIP),220.0,10,3,13.0,293.3333333333333
M,175,74,Hammer seated row (CLOSE GRIP),220.0,10,3,13.0,293.3333333333333
M,175,74,Hammer seated row (CLOSE GRIP),220.0,10,3,13.0,293.3333333333333
M,175,74,Hammer seated row (CLOSE GRIP),225.0,8,3,13.0,285.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,45.0,10,3,13.0,60.0
M,175,74,Chin Up,45.0,10,3,13.0,60.0
M,175,74,Chin Up,60.0,10,3,13.0,80.0
M,175,74,Chin Up,60.0,10,3,13.0,80.0
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,25.0,10,3,13.0,33.33333333333333
M,175,74,Rear delt fly,145.0,10,3,13.0,193.33333333333331
M,175,74,Rear delt fly,145.0,10,3,13.0,193.33333333333331
M,175,74,Hammer seated row (CLOSE GRIP),235.0,8,3,13.0,297.66666666666663
M,175,74,Hammer seated row (CLOSE GRIP),235.0,8,3,13.0,297.66666666666663
M,175,74,Hammer seated row (CLOSE GRIP),235.0,8,3,13.0,297.66666666666663
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),225.0,9,3,22.2,292.5
M,175,74,Incline Bench Press (Barbell),190.0,10,3,22.2,253.33333333333331
M,175,74,Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Bench Press (Barbell),245.0,5,4,29.6,285.83333333333337
M,175,74,Bench Press (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Bench Press (Barbell),285.0,5,4,29.6,332.5
M,175,74,Bench Press (Barbell),290.0,5,4,29.6,338.33333333333337
M,175,74,Lateral Raise (Dumbbells),60.0,15,2,8.6,90.0
M,175,74,Lateral Raise (Dumbbells),60.0,11,3,13.0,82.0
M,175,74,Lateral Raise (Dumbbells),30.0,12,3,13.0,42.0
M,175,74,Lateral Raise (Dumbbells),30.0,12,3,13.0,42.0
M,175,74,Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),275.0,6,3,22.2,330.0
M,175,74,Squat (Barbell),320.0,5,4,29.6,373.33333333333337
M,175,74,Squat (Barbell),320.0,5,4,29.6,373.33333333333337
M,175,74,Squat (Barbell),330.0,6,3,22.2,396.0
M,175,74,Squat (Barbell),330.0,6,3,22.2,396.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),225.0,8,3,22.2,285.0
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Incline Bench Press (Barbell),225.0,10,3,22.2,300.0
M,175,74,Overhead Press (Dumbbell),90.0,8,3,22.2,114.0
M,175,74,Overhead Press (Dumbbell),90.0,8,3,22.2,114.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),195.0,10,3,22.2,260.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,50.0,10,3,13.0,66.66666666666666
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Rear delt fly,85.0,12,3,13.0,118.99999999999999
M,175,74,Rear delt fly,85.0,12,3,13.0,118.99999999999999
M,175,74,Rear delt fly,85.0,12,3,13.0,118.99999999999999
M,175,74,Bicep Curl (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Bicep Curl (Barbell),95.0,10,3,13.0,126.66666666666666
M,175,74,Hammer seated row (CLOSE GRIP),230.0,12,3,13.0,322.0
M,175,74,Hammer seated row (CLOSE GRIP),230.0,12,3,13.0,322.0
M,175,74,Hammer seated row (CLOSE GRIP),220.0,10,3,13.0,293.3333333333333
M,175,74,Hammer seated row (CLOSE GRIP),220.0,10,3,13.0,293.3333333333333
M,175,74,Lat Pulldown ,170.0,10,3,13.0,226.66666666666666
M,175,74,Lat Pulldown ,170.0,10,3,13.0,226.66666666666666
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),105.0,8,3,13.0,133.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,6,3,13.0,222.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,8,3,13.0,234.33333333333331
M,175,74,Seated Shoulder  Press (Barbell),205.0,8,3,13.0,259.66666666666663
M,175,74,Seated Shoulder  Press (Barbell),205.0,8,3,13.0,259.66666666666663
M,175,74,Seated Shoulder  Press (Barbell),215.0,8,3,13.0,272.3333333333333
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Bench Press (Barbell),185.0,6,3,22.2,222.0
M,175,74,Bench Press (Barbell),135.0,6,3,22.2,162.0
M,175,74,Bench Press (Barbell),225.0,6,3,22.2,270.0
M,175,74,Bench Press (Barbell),255.0,6,3,22.2,306.0
M,175,74,Bench Press (Barbell),280.0,7,3,22.2,345.33333333333337
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Chin Up,60.0,10,3,13.0,80.0
M,175,74,Chin Up,60.0,10,3,13.0,80.0
M,175,74,Chin Up,60.0,10,3,13.0,80.0
M,175,74,Chin Up,35.0,12,3,13.0,49.0
M,175,74,Hammer seated row (CLOSE GRIP),250.0,10,3,13.0,333.3333333333333
M,175,74,Hammer seated row (CLOSE GRIP),250.0,10,3,13.0,333.3333333333333
M,175,74,Hammer seated row (CLOSE GRIP),250.0,10,3,13.0,333.3333333333333
M,175,74,Hammer seated row (CLOSE GRIP),250.0,10,3,13.0,333.3333333333333
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),237.5,8,3,22.2,300.8333333333333
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),200.0,10,3,22.2,266.66666666666663
M,175,74,Incline Bench Press (Barbell),200.0,9,3,22.2,260.0
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,35.0,8,3,13.0,44.33333333333333
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Squat (Barbell),330.0,5,4,29.6,385.0
M,175,74,Squat (Barbell),335.0,6,3,22.2,402.0
M,175,74,Squat (Barbell),335.0,5,4,29.6,390.83333333333337
M,175,74,Squat (Barbell),340.0,5,4,29.6,396.6666666666667
M,175,74,Leg press (hinge ),360.0,10,3,13.0,480.0
M,175,74,Leg press (hinge ),360.0,10,3,13.0,480.0
M,175,74,Leg curl,145.0,12,3,13.0,203.0
M,175,74,Leg curl,145.0,12,3,13.0,203.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),95.0,8,3,13.0,120.33333333333333
M,175,74,Seated Shoulder  Press (Barbell),185.0,6,3,13.0,222.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,7,3,13.0,277.5
M,175,74,Seated Shoulder  Press (Barbell),185.0,9,3,13.0,240.5
M,175,74,Weighted dips,35.0,8,3,13.0,44.33333333333333
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),255.0,8,3,22.2,323.0
M,175,74,Squat (Barbell),275.0,8,3,22.2,348.3333333333333
M,175,74,Squat (Barbell),295.0,8,3,22.2,373.66666666666663
M,175,74,Squat (Barbell),295.0,7,3,22.2,363.83333333333337
M,175,74,Leg curl,145.0,10,3,13.0,193.33333333333331
M,175,74,Leg curl,145.0,10,3,13.0,193.33333333333331
M,175,74,Leg curl,145.0,10,3,13.0,193.33333333333331
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Incline Bench Press (Barbell),225.0,8,3,22.2,285.0
M,175,74,Incline Bench Press (Barbell),225.0,6,3,22.2,270.0
M,175,74,Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Bench Press (Barbell),225.0,8,3,22.2,285.0
M,175,74,Bench Press (Barbell),255.0,8,3,22.2,323.0
M,175,74,Bench Press (Barbell),255.0,8,3,22.2,323.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,8,3,13.0,171.0
M,175,74,Seated Shoulder  Press (Barbell),155.0,6,3,13.0,186.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,10,3,13.0,246.66666666666666
M,175,74,Seated Shoulder  Press (Barbell),205.0,10,3,13.0,273.3333333333333
M,175,74,Seated Shoulder  Press (Barbell),205.0,10,3,13.0,273.3333333333333
M,175,74,Seated Shoulder  Press (Barbell),205.0,10,3,13.0,273.3333333333333
M,175,74,Weighted dips,0.0,8,3,13.0,0.0
M,175,74,Weighted dips,70.0,10,3,13.0,93.33333333333333
M,175,74,Weighted dips,70.0,10,3,13.0,93.33333333333333
M,175,74,Weighted dips,70.0,10,3,13.0,93.33333333333333
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Chin Up,0.0,14,2,8.6,0.0
M,175,74,Chin Up,0.0,12,3,13.0,0.0
M,175,74,Chin Up,0.0,12,3,13.0,0.0
M,175,74,Chin Up,0.0,12,3,13.0,0.0
M,175,74,Chin Up,0.0,10,3,13.0,0.0
M,175,74,Seated Cable Row (close Grip),210.0,10,3,13.0,280.0
M,175,74,Seated Cable Row (close Grip),210.0,10,3,13.0,280.0
M,175,74,Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),185.0,6,3,22.2,222.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),245.0,8,3,22.2,310.3333333333333
M,175,74,Squat (Barbell),275.0,8,3,22.2,348.3333333333333
M,175,74,Squat (Barbell),275.0,6,3,22.2,330.0
M,175,74,Squat (Barbell),295.0,6,3,22.2,354.0
M,175,74,Squat (Barbell),325.0,5,4,29.6,379.1666666666667
M,175,74,Romanian Deadlift (Barbell),185.0,8,3,22.2,234.33333333333331
M,175,74,Romanian Deadlift (Barbell),185.0,8,3,22.2,234.33333333333331
M,175,74,Romanian Deadlift (Barbell),195.0,8,3,22.2,247.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),190.0,6,3,22.2,228.0
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),240.0,8,3,22.2,304.0
M,175,74,Weighted dips,0.0,11,3,13.0,0.0
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Lateral Raise (Dumbbells),20.0,15,2,8.6,30.0
M,175,74,Lateral Raise (Dumbbells),20.0,15,2,8.6,30.0
M,175,74,Incline Press (Dumbbell),180.0,12,3,13.0,251.99999999999997
M,175,74,Incline Press (Dumbbell),180.0,10,3,13.0,240.0
M,175,74,Incline Press (Dumbbell),190.0,10,3,13.0,253.33333333333331
M,175,74,Skullcrusher (Barbell),85.0,10,3,13.0,113.33333333333333
M,175,74,Skullcrusher (Barbell),85.0,10,3,13.0,113.33333333333333
M,175,74,Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Squat (Barbell),135.0,6,3,22.2,162.0
M,175,74,Squat (Barbell),225.0,6,3,22.2,270.0
M,175,74,Squat (Barbell),275.0,5,4,29.6,320.83333333333337
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),325.0,6,3,22.2,390.0
M,175,74,Squat (Barbell),330.0,6,3,22.2,396.0
M,175,74,Squat (Barbell),365.0,5,4,29.6,425.83333333333337
M,175,74,Good Morning (Barbell),205.0,8,3,13.0,259.66666666666663
M,175,74,Good Morning (Barbell),205.0,8,3,13.0,259.66666666666663
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Leg outward fly,120.0,12,3,13.0,168.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Lateral Raise (Dumbbells),50.0,12,3,13.0,70.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,6,3,13.0,222.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,6,3,13.0,222.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,5,4,17.3,157.5
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Weighted dips,105.0,10,3,13.0,140.0
M,175,74,Weighted dips,105.0,9,3,13.0,136.5
M,175,74,Weighted dips,0.0,10,3,13.0,0.0
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,35.0,10,3,13.0,46.666666666666664
M,175,74,Chin Up,40.0,10,3,13.0,53.33333333333333
M,175,74,Chin Up,40.0,8,3,13.0,50.666666666666664
M,175,74,Chin Up,60.0,8,3,13.0,76.0
M,175,74,Bent Over Row (Dumbbell),180.0,10,3,13.0,240.0
M,175,74,Bent Over Row (Dumbbell),180.0,10,3,13.0,240.0
M,175,74,Bent Over Row (Dumbbell),180.0,10,3,13.0,240.0
M,175,74,Seated Cable Row (close Grip),180.0,12,3,13.0,251.99999999999997
M,175,74,Seated Cable Row (close Grip),180.0,12,3,13.0,251.99999999999997
M,175,74,Seated Cable Row (close Grip),180.0,10,3,13.0,240.0
M,175,74,Bicep Curl (Barbell),65.0,10,3,13.0,86.66666666666666
M,175,74,Squat (Barbell),185.0,7,3,22.2,228.16666666666669
M,175,74,Squat (Barbell),225.0,8,3,22.2,285.0
M,175,74,Squat (Barbell),255.0,8,3,22.2,323.0
M,175,74,Squat (Barbell),280.0,8,3,22.2,354.66666666666663
M,175,74,Squat (Barbell),300.0,8,3,22.2,380.0
M,175,74,Squat (Barbell),315.0,8,3,22.2,399.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Incline Bench Press (Barbell),135.0,5,4,29.6,157.5
M,175,74,Incline Bench Press (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),235.0,8,3,22.2,297.66666666666663
M,175,74,Incline Bench Press (Barbell),185.0,14,2,14.8,271.33333333333337
M,175,74,Weighted dips,45.0,6,3,13.0,54.0
M,175,74,Bench Press (Barbell),135.0,6,3,22.2,162.0
M,175,74,Bench Press (Barbell),185.0,6,3,22.2,222.0
M,175,74,Bench Press (Barbell),225.0,8,3,22.2,285.0
M,175,74,Bench Press (Barbell),250.0,8,3,22.2,316.66666666666663
M,175,74,Bench Press (Barbell),280.0,7,3,22.2,345.33333333333337
M,175,74,Lateral Raise (Dumbbells),40.0,10,3,13.0,53.33333333333333
M,175,74,Lateral Raise (Dumbbells),40.0,10,3,13.0,53.33333333333333
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,6,3,13.0,222.0
M,175,74,Seated Shoulder  Press (Barbell),210.0,8,3,13.0,266.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Weighted dips,35.0,8,3,13.0,44.33333333333333
M,175,74,Weighted dips,80.0,8,3,13.0,101.33333333333333
M,175,74,Weighted dips,115.0,7,3,13.0,141.83333333333334
M,175,74,Weighted dips,115.0,10,3,13.0,153.33333333333331
M,175,74,Weighted dips,70.0,8,3,13.0,88.66666666666666
M,175,74,Shoulder Press (Standing),45.0,10,3,13.0,60.0
M,175,74,Shoulder Press (Standing),70.0,10,3,13.0,93.33333333333333
M,175,74,Shoulder Press (Standing),70.0,10,3,13.0,93.33333333333333
M,175,74,Lateral Raise (Dumbbells),40.0,10,3,13.0,53.33333333333333
M,175,74,Lateral Raise (Dumbbells),40.0,10,3,13.0,53.33333333333333
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),135.0,6,3,13.0,162.0
M,175,74,Seated Shoulder  Press (Barbell),185.0,6,3,13.0,222.0
M,175,74,Seated Shoulder  Press (Barbell),210.0,8,3,13.0,266.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Seated Shoulder  Press (Barbell),225.0,8,3,13.0,285.0
M,175,74,Weighted dips,35.0,8,3,13.0,44.33333333333333
M,175,74,Weighted dips,80.0,8,3,13.0,101.33333333333333
M,175,74,Weighted dips,115.0,7,3,13.0,141.83333333333334
M,175,74,Weighted dips,115.0,10,3,13.0,153.33333333333331
M,175,74,Weighted dips,70.0,8,3,13.0,88.66666666666666
M,175,74,Shoulder Press (Standing),45.0,10,3,13.0,60.0
M,175,74,Shoulder Press (Standing),70.0,10,3,13.0,93.33333333333333
M,175,74,Shoulder Press (Standing),70.0,10,3,13.0,93.33333333333333
M,175,74,Chin Up,40.0,12,3,13.0,56.0
M,175,74,Chin Up,40.0,12,3,13.0,56.0
M,175,74,Chin Up,40.0,11,3,13.0,54.66666666666667
M,175,74,Chin Up,0.0,5,4,17.3,0.0
M,175,74,Bent Over Row (Dumbbell),100.0,12,3,13.0,140.0
M,175,74,Bent Over Row (Dumbbell),100.0,12,3,13.0,140.0
M,175,74,Bent Over Row (Dumbbell),100.0,10,3,13.0,133.33333333333331
M,175,74,Bent Over Row (Dumbbell),100.0,12,3,13.0,140.0
M,175,74,Pull Up,0.0,8,3,13.0,0.0
M,175,74,Hammer Curl (Dumbbell ),60.0,10,3,13.0,80.0
M,175,74,Squat (Barbell),185.0,5,4,29.6,215.83333333333334
M,175,74,Squat (Barbell),225.0,5,4,29.6,262.5
M,175,74,Squat (Barbell),280.0,6,3,22.2,336.0
M,175,74,Squat (Barbell),315.0,6,3,22.2,378.0
M,175,74,Squat (Barbell),320.0,6,3,22.2,384.0
